from,to,count
REL,ICOS,9
REL,LILRB2,9
RELA,GRB2,9
RELA,PRELP,9
RELA,H2AFY,9
RELA,IL13RA1,9
RELA,CNDP2,9
RELA,DPP9,9
RELA,CLPTM1,9
RELB,OPTN,9
RELB,SF3B2,9
RELB,MSANTD3,9
RELB,TAPBP,9
RELB,RNF19B,9
RELB,RPL7L1,9
RELB,CAV2,9
RELB,ACO1,9
RELB,EFHD2,9
REST,TRIM8,9
REST,EBF3,9
REST,PRRC2C,9
REST,ATP6V1A,9
REST,ACTR3,9
RFX4,LINC01588,9
RFX4,THEMIS,9
RFX4,C8orf58,9
RFX4,PXMP2,9
RFX4,MYO3A,9
RFX4,ASB13,9
RREB1,KCNK6,9
SF1,HIC1,9
SF1,PAPPA,9
SF1,TIA1,9
SF1,CCNK,9
SF1,ARHGEF7,9
SOX10,L1CAM,9
SOX10,WDFY4,9
SOX11,CDK5R1,9
SOX11,ARMCX3,9
SOX11,CTHRC1,9
SOX11,NKAIN4,9
SOX11,NRG1,9
SOX11,SEC23A,9
SOX21,KRT14,9
SOX21,FAM83F,9
SP1,NIPBL,9
SP1,HIPK3,9
SP1,MYH9,9
SP1,PCM1,9
SP1,TBC1D5,9
SP1,DDR2,9
SP1,PTPRA,9
SP1,KIDINS220,9
SP1,FARP1,9
SP1,FIP1L1,9
SP1,PRDM2,9
SP1,PSD3,9
SP1,GRK2,9
SP1,CHD9,9
STAT1,SLC2A6,9
STAT1,LTA,9
STAT1,HNRNPH3,9
STAT2,MTSS1L,9
STAT2,MME,9
STAT2,MYH10,9
STAT2,MYO1D,9
STAT2,WSB1,9
STAT2,CPXM1,9
STAT2,GALNT5,9
STAT2,HEXA,9
TAF1,TNFAIP3,9
TAF1,CCDC82,9
TAF7,CXXC5,9
TAF7,HTRA2,9
TAF7,NUDT9,9
TAF7,RELN,9
TAF7,SLC25A4,9
TAF7,ITM2B,9
TBX15,SPTBN1,9
TBX15,FAM184A,9
TBX15,IGF1,9
TEF,GPR153,9
TEF,LDB2,9
TFAP2E,ELOVL7,9
TFAP2E,ANKRD20A8P,9
TGIF1,ANGPTL2,9
THAP1,ATAD1,9
THAP11,RHOG,9
THAP11,AP1S1,9
THAP11,MRPS23,9
TRAF4,MNT,9
TWIST2,MMP19,9
XBP1,TTC1,9
XBP1,DYNC1I2,9
XBP1,BZW1,9
XBP1,LITAF,9
XBP1,ARL6IP1,9
XBP1,UBE2D2,9
XBP1,BNIP2,9
XBP1,CMTM8,9
XBP1,WDR33,9
XBP1,BCAS4,9
XBP1,C12orf29,9
XBP1,DERL1,9
XBP1,AGPAT1,9
YY1,FGD5-AS1,9
YY1,HOXA13,9
YY1,FAT1,9
YY1,GXYLT2,9
YY1,ZNF644,9
YY1,CAST,9
YY1,AP3B1,9
YY1,HOMER3,9
YY1,TNKS2,9
YY1,SDC3,9
YY1,NDUFS1,9
YY1,SRPRA,9
YY1,ATF2,9
YY1,RRM2B,9
ZBTB7A,EVI5,9
ZBTB7A,SH3GL1,9
ZBTB7A,APCDD1L,9
ZBTB7A,ARHGEF10,9
ZBTB7A,EFHD2,9
ZBTB7A,C6orf132,9
ZBTB7A,MSN,9
ZBTB7A,TMEM131,9
ZBTB7A,FBXW2,9
ZBTB7A,DNMT3A,9
ZBTB7B,RAPGEF1,9
ZEB1,MYH10,9
ZEB1,PALLD,9
ZEB1,SRRM2,9
ZEB1,GABPB1-AS1,9
ZFX,GIGYF2,9
ZFX,ZFX,9
ZFX,KLF9,9
ZFX,BMP2,9
ZNF148,BMPR2,9
ZNF148,PDGFRA,9
ZNF148,TAOK1,9
ZNF148,SCAF11,9
ZNF148,PABPC4,9
ZNF148,RASSF8,9
ZNF148,EPB41L3,9
ZNF148,CHD8,9
ZNF281,SATB1,9
ZNF281,PAX3,9
ZNF281,MGA,9
ZNF281,SMTN,9
ZNF471,IRF2BP2,9
ZNF831,FCRL3,9
ZNF831,PLAC8,9
ZNF831,KCNN4,9
ZNF831,EMB,9
ZNF831,LY9,9
ZNF91,USP7,9
ZNF91,FBN1,9
ZNF91,CCDC93,9
ZNF91,ADD1,9
ZNF91,ZNF431,9
ZNF91,SNX27,9
ZNF91,TOPBP1,9
ZNF91,CLASP2,9
CEBPG,BRF2,9
E2F7,FHOD1,9
FOXB1,LHX4,9
MECP2,NIPBL,9
PML,SMG1,9
RCOR1,TNKS2,9
SOX4,WAC,9
SOX4,HOXC13,9
SOX4,SRGAP2C,9
SOX4,PELI1,9
SOX4,PPP1R15B,9
SREBF1,NAV1,9
SREBF1,CD34,9
SREBF1,ARHGEF12,9
TFAP2C,RUNX3,9
TFAP2C,SOCS2,9
TFAP2C,TWIST2,9
TFAP2C,CEBPB,9
ZNF143,FOXA3,9
FOXC2,NR2F2,9
FOXC2,KCNMA1,9
FOXC2,POU2F2,9
FOXC2,RASSF8,9
FOXC2,SMOC1,9
FOXC2,FOXC2,9
FOXC2,STC1,9
FOXC2,C11orf96,9
FOXC2,BMP6,9
FOXC2,F3,9
HIVEP1,AKAP13,9
HIVEP1,ARHGEF10L,9
JUN,TLE3,9
JUN,TLE2,9
JUN,REL,9
MSX1,ZBTB7A,9
TCF4,RSPO1,9
TCF4,MFAP4,9
TCF7L1,EBF1,9
TCF7L2,ZFHX4,9
ETV6,PLXNC1,9
ETV6,RNF111,9
ETV6,RYBP,9
ETV6,UBR1,9
ETV6,ABCC5,9
ETV6,TENM4,9
ETV6,PTBP3,9
ETV6,ZNF217,9
RFX2,RBMS2,9
RFX2,SIK3,9
RFX2,RBM12,9
RFX2,ATG16L1,9
FOXP1,PALLD,9
FOXP1,ADAM12,9
ATF1,REV1,8
ATF1,ABCA5,8
ATF2,FZD1,8
ATF2,KIF1B,8
ATF2,NFATC1,8
ATF2,HNRNPL,8
ATF2,MAPKAP1,8
ATF2,THRAP3,8
ATF2,CDC34,8
ATF2,TFG,8
ATF2,USP11,8
ATF2,SCYL2,8
ATF3,FOXP1,8
ATF3,TLE3,8
ATF3,ARID5B,8
ATF3,ARL4C,8
ATF3,LATS2,8
ATF3,CXADR,8
ATF3,SNX5,8
ATF3,HIST1H1C,8
ATF3,TPBG,8
ATF3,ZFP42,8
ATF3,GULP1,8
ATF3,ADAM17,8
ATF3,SNHG15,8
ATF3,PRC1,8
ATF3,TUBB4B,8
ATF3,SNHG8,8
ATF3,CCR5,8
ATF3,C1orf56,8
ATF3,KXD1,8
ATF3,CRTAP,8
ATF3,PUM1,8
ATF3,IL24,8
ATF3,PNRC2,8
ATF3,LDLR,8
ATF3,GTSE1,8
ATF3,IGIP,8
ATF3,SRGAP2C,8
ATF3,TRABD,8
ATF3,DUSP2,8
ATF3,TSPYL1,8
ATF3,CHSY3,8
BCL3,HES1,8
BCL3,MSC,8
BCL3,DDIT4,8
BCL3,IGFBP5,8
BCL3,ADAMTS1,8
BCL3,TRIM8,8
BCL3,SPSB1,8
BCL3,TNNT2,8
BCL3,TMEM173,8
BCL3,CXCL16,8
BCL3,CFB,8
BCL3,MT1A,8
BCL3,ANK1,8
BCL3,CLCF1,8
BCL3,TRIM31,8
BCL3,B9D2,8
BCLAF1,QKI,8
BCLAF1,NAB1,8
BCLAF1,ZC3H13,8
BCLAF1,ARHGAP6,8
BCLAF1,RABL6,8
BCLAF1,DLGAP4,8
BCLAF1,PTPRG,8
BCLAF1,ELL2,8
BCLAF1,CFLAR,8
BCLAF1,SON,8
BCLAF1,MYO18A,8
BCLAF1,PIM1,8
BCLAF1,PIK3R1,8
BCLAF1,USP12,8
BCLAF1,ARFGEF2,8
BCLAF1,DDX17,8
BCLAF1,PRKACA,8
BCLAF1,DIXDC1,8
BCLAF1,C9orf3,8
BCLAF1,NCL,8
BCLAF1,HERC4,8
BCLAF1,SMC1A,8
BCLAF1,DIS3,8
BCLAF1,IL6ST,8
BCLAF1,PLCB4,8
BCLAF1,CDC27,8
BCLAF1,SMARCA1,8
BCLAF1,CDC42BPB,8
BCLAF1,CREBZF,8
BCLAF1,ZRANB2,8
BCLAF1,SLC30A5,8
BCLAF1,IFT172,8
BCLAF1,ABCF3,8
BCLAF1,VPS45,8
BCLAF1,BHLHE22,8
BCLAF1,ZBTB44,8
BCLAF1,WASL,8
BCLAF1,MAP4K5,8
BCLAF1,GOLGA4,8
BCLAF1,KIF3B,8
BCLAF1,TCEA1,8
BCLAF1,CDC73,8
BCLAF1,ARCN1,8
BHLHE40,LMO4,8
BHLHE40,PLXNC1,8
BHLHE40,CCND2,8
BHLHE40,WTAP,8
BHLHE40,SLCO3A1,8
BHLHE40,SEPT9,8
BHLHE40,AP5B1,8
BHLHE40,FBRSL1,8
BHLHE40,NPAS4,8
BHLHE40,PDS5A,8
BHLHE40,ARSI,8
BHLHE40,LPP,8
BHLHE40,KCNK6,8
BHLHE40,SIAH1,8
BHLHE40,JMJD6,8
BHLHE40,CHST2,8
BHLHE40,COL8A2,8
BHLHE40,KLHL21,8
BHLHE40,SERTAD4-AS1,8
BHLHE40,ATP2B4,8
BHLHE40,JUN,8
BHLHE40,PRDM2,8
BHLHE40,SLC16A7,8
BHLHE40,PPFIA1,8
BHLHE40,DEC1,8
BHLHE40,LGR4,8
BHLHE40,SRSF2,8
BHLHE40,KLHL42,8
BHLHE40,UNC5B,8
BHLHE40,CREB5,8
BHLHE40,LRRC8E,8
BHLHE40,PKD1,8
BHLHE40,KDM2A,8
BHLHE40,GATAD2B,8
BHLHE40,SNX9,8
BHLHE40,PPP2R5C,8
BHLHE40,NGEF,8
BHLHE40,KPNA4,8
BHLHE40,ABHD15,8
BHLHE40,MGAT4B,8
BHLHE40,RANBP9,8
BHLHE40,GLS,8
BHLHE40,PTBP1,8
BHLHE40,AQP1,8
BHLHE40,NPTN,8
BHLHE40,GATAD2A,8
BHLHE40,HSPB8,8
BHLHE40,SUSD6,8
BHLHE40,LGALSL,8
BHLHE40,TFE3,8
BHLHE40,INTS6L,8
BHLHE40,NFKBID,8
BHLHE40,TNFAIP3,8
BRF1,PTPN14,8
BRF1,FLRT2,8
BRF1,EIF4G3,8
BRF1,TRPS1,8
BRF1,KIAA0232,8
BRF2,C6orf223,8
BRF2,RNF43,8
BRF2,NAPA,8
CEBPB,CSNK1E,8
CEBPB,PTP4A1,8
CEBPB,BNC2,8
CEBPB,PINK1,8
CEBPB,SKIL,8
CEBPB,MMP3,8
CEBPB,KLHL24,8
CEBPB,PHLDA2,8
CEBPB,FAM167A,8
CEBPB,CDC42EP5,8
CEBPB,GREM1,8
CEBPB,SP6,8
CEBPB,SLC39A6,8
CEBPB,MYH9,8
CEBPB,FOXQ1,8
CEBPB,SAMD5,8
CEBPB,WFDC2,8
CEBPB,ABHD17C,8
CEBPB,MKRN1,8
CEBPB,CFAP69,8
CEBPB,WDR81,8
CEBPB,THBS2,8
CEBPB,PHACTR2,8
CEBPB,CGGBP1,8
CEBPB,ITGB8,8
CEBPB,RTN4,8
CEBPB,PANX1,8
CEBPB,HCK,8
CEBPB,GPRC5C,8
CEBPB,FBXO32,8
CEBPB,OSMR,8
CEBPB,PLTP,8
CEBPB,PYGL,8
CEBPB,CPM,8
CEBPB,MAP4,8
CEBPB,SEMA7A,8
CEBPB,EGFL6,8
CEBPB,SNAI1,8
CEBPB,CRY1,8
CEBPB,DAP3,8
CEBPB,CPNE8,8
CEBPB,NCBP2-AS2,8
CEBPB,AIP,8
CEBPB,CD82,8
CEBPB,STEAP1,8
CEBPB,SPTLC1,8
CEBPB,HLA-DPB1,8
CEBPB,GTPBP4,8
CEBPB,GADD45A,8
CEBPB,TWF1,8
CEBPB,RAB20,8
CEBPB,TMEM132A,8
CEBPB,CPE,8
CEBPB,TMED2,8
CEBPB,GLRX,8
CEBPB,ETS2,8
CEBPB,BNIP2,8
CEBPB,MRPL4,8
CEBPB,TMF1,8
CEBPB,LINC01465,8
CEBPB,TBK1,8
CEBPB,DUSP4,8
CEBPB,FOXF1,8
CEBPB,PTPN9,8
CEBPB,OSER1,8
CEBPB,CHST3,8
CEBPB,GSDMD,8
CEBPB,STAM,8
CEBPB,SESN2,8
CEBPB,C2CD4B,8
CEBPB,MYO10,8
CEBPB,LRIG1,8
CEBPB,MASP1,8
CEBPB,SLC2A6,8
CEBPB,NXT1,8
CEBPB,VSTM4,8
CEBPD,NR4A3,8
CEBPD,CD36,8
CEBPD,BNIP3L,8
CEBPD,GAS2,8
CEBPD,TANK,8
CEBPD,LAMA2,8
CEBPD,TNFRSF11B,8
CEBPD,EDNRB,8
CEBPD,EGR3,8
CEBPD,PCDH18,8
CEBPD,CAMK2N1,8
CEBPD,HNRNPA0,8
CEBPD,TNFAIP6,8
CEBPD,PNPLA8,8
CEBPD,AIP,8
CEBPD,FXYD1,8
CEBPD,HSPA2,8
CEBPD,EPHX1,8
CEBPD,BAG3,8
CEBPD,AMOTL2,8
CEBPD,CPXM2,8
CEBPD,CSRNP1,8
CEBPD,CREBL2,8
CEBPD,TFAP2C,8
CEBPD,PPP1CC,8
CEBPD,MED30,8
CEBPD,BDNF-AS,8
CEBPD,DIRAS3,8
CEBPE,TLR8,8
CEBPE,ARRDC5,8
CEBPE,NEFH,8
CREB3,MCRS1,8
CREB3,NELFE,8
CREB3,COX17,8
CREB3,MTIF3,8
CREB3,LIF,8
CREB3,MRPL28,8
CREB3,CCDC25,8
CREB3,SIRT6,8
CREB3,PTRHD1,8
CREB3,DCTN3,8
CREB3,CSRP1,8
CREB3,SPG21,8
CREB3,TNIP1,8
CREB3,TRIP6,8
CREB3,GMPPB,8
CREB3,B4GALT2,8
CREB3,UQCRFS1,8
CREB3,LRRC59,8
CREB3,MTHFD2,8
CREB3,LMO4,8
CREB3,PHLDA2,8
CREB3,ARPC1A,8
CREB3,KLHDC3,8
CREB3,UNC50,8
CREB3,ENO1,8
CREB3,DEK,8
CREB3,B4GALT3,8
CREB3,CISD3,8
CREB3,PLGRKT,8
CREB3,MYDGF,8
CREB3,CYLD,8
CREB3,IDH2,8
CREB3,GMPPA,8
CREB3,GGH,8
CREB3,ATP6V0B,8
CREB3,PGP,8
CREB3,BZW2,8
CREB3,PMPCB,8
CREB3,AEN,8
CREB3L1,SIM1,8
CREB3L1,ZMAT3,8
CREB3L1,CD164,8
CREB3L1,SULF1,8
CREB3L1,TNFAIP3,8
CREB3L1,PPP6R1,8
CREB3L1,B3GNT2,8
CREB3L1,MRPL23,8
CREB3L1,ZNF521,8
CREB3L1,SLC17A9,8
CREB3L1,MRPL55,8
CREB3L1,RCAN1,8
CREB3L1,TFAP2C,8
CREB3L1,PPP2CA,8
CREB3L1,BRI3,8
CREB3L1,RGS3,8
CREB3L1,NCOR2,8
CREB3L1,MEGF10,8
CREB3L1,VCL,8
CREB3L1,PEG10,8
CREB3L1,CTGF,8
CREB3L1,TMEM52,8
CREB3L1,PHF23,8
CREB3L1,PLAUR,8
CREB3L1,ANKRD13A,8
CREB3L1,UPK3A,8
CREB3L1,SHB,8
CREB3L1,PACS1,8
CREB3L1,FAM177A1,8
CREB3L1,MSX2,8
CREB3L1,FOXQ1,8
CREB3L1,RAP1GDS1,8
CREB3L1,GOLGA4,8
CREB3L1,ACBD3,8
CREB3L1,TMEM98,8
CREB3L1,MXRA5,8
CREB3L1,FAM69A,8
CREB3L1,ZNF295-AS1,8
CREB3L1,PTDSS1,8
CREB3L1,CNIH2,8
CREB3L1,JCHAIN,8
CREB3L1,AK5,8
CREB3L1,ZNF518B,8
CREB3L1,TOLLIP,8
CREB3L1,C11orf53,8
CREB3L1,MAP3K7,8
CREB3L1,IMPDH2,8
CREB5,NINJ2,8
CREB5,SEMA3C,8
CREB5,ANKRD28,8
CREB5,STXBP6,8
CREB5,SYNJ2,8
CREB5,SMIM14,8
CREB5,AHDC1,8
CREB5,PEA15,8
CREB5,CSMD2,8
CREB5,FABP3,8
CREB5,ASAP2,8
CREB5,PRG4,8
CREB5,MYO1E,8
CREB5,WNT9A,8
CREB5,NFE2,8
CREB5,FGFR1,8
CREB5,TUBA1C,8
CREB5,FHL1,8
CREB5,CDKN2A,8
CREB5,ENPP1,8
CREM,SH3GL1,8
CREM,RAB1A,8
CREM,SLC7A2,8
CREM,CHMP5,8
CREM,YWHAB,8
CREM,ARPC2,8
CREM,FAM96B,8
CREM,PEX16,8
CREM,RAC2,8
CREM,HDDC2,8
CREM,UBE2A,8
CREM,PDLIM7,8
CREM,IFRD2,8
CREM,CD2,8
CREM,DDX39B-AS1,8
CREM,TNFRSF4,8
CREM,CD5,8
CREM,HMGXB3,8
CREM,RUNX3,8
CTCF,OGT,8
CTCF,CSGALNACT2,8
CTCF,UBTF,8
CTCF,PTK2,8
CTCF,XPO1,8
CTCF,FAM76B,8
CTCF,ZNRF1,8
CTCF,GXYLT2,8
CTCF,SLK,8
CUX1,HMGB3,8
CUX1,INHBA,8
CUX1,BMP2,8
CUX1,VEGFA,8
CUX1,AKT1,8
CUX1,SH3PXD2B,8
CUX1,CTDSP2,8
CUX1,LTBP1,8
CUX1,ANPEP,8
CUX1,CASK,8
CUX1,SYNPO,8
CUX1,ACSL1,8
CUX1,BACH1,8
CUX1,PHC2,8
CUX1,GALNT7,8
CUX1,NPTN,8
CUX1,PRRC1,8
CUX1,NFKB1,8
CUX1,PAK2,8
CUX1,STC1,8
CUX1,ITPRIPL2,8
CUX1,UGGT1,8
CUX1,KIF5B,8
CUX1,CD109,8
CUX1,SACS,8
CUX1,TGFBI,8
CUX1,PLXNB2,8
CUX1,CD82,8
CUX1,CRISPLD2,8
CUX1,ACTR3,8
CUX1,SLC30A7,8
CUX1,GFPT1,8
DBP,SLIT2,8
DBP,FHL1,8
DBP,SFRP2,8
DBP,APCDD1,8
DBP,TACC1,8
DBP,PNKD,8
DBP,NCL,8
DBP,KRT1,8
DBP,S100A4,8
DBP,LIMS2,8
DBP,CD59,8
DBP,ARHGAP29,8
DBP,ARL2,8
DBP,HEBP1,8
DBP,NKD2,8
DBP,XG,8
DBP,CCDC28B,8
DBP,ESD,8
DBP,AAMDC,8
DBP,DBI,8
DBP,ECHS1,8
DBP,CHMP4A,8
DBP,PQLC3,8
DBP,GPX7,8
DBP,TEKT3,8
DBP,SYBU,8
DBP,FGFR2,8
DBP,FXYD3,8
DBP,LRRN1,8
DBP,NRG2,8
DBP,SOGA3,8
DBP,MOCS2,8
DBP,CSTB,8
DLX1,S1PR4,8
DLX1,IL23A,8
DLX1,CXCL9,8
DLX1,KIF18B,8
E2F4,LYST,8
E2F4,FAM49B,8
E2F4,OLFML2A,8
E2F4,GPATCH2,8
E2F4,SCAMP2,8
E2F7,H2AFX,8
E2F7,HIST1H3G,8
E2F7,TMPRSS9,8
E2F7,MCM4,8
E2F7,NCAPG2,8
E2F7,NPPA,8
E2F7,ZC4H2,8
E2F7,CCRL2,8
E2F7,FRAT1,8
E2F7,ANAPC7,8
E2F7,INMT,8
E2F7,CFAP46,8
EBF1,SSBP2,8
EBF1,RBMS3,8
EBF1,ZBTB7C,8
EBF1,GABPB1-AS1,8
EBF1,ZNF423,8
EBF1,CDC42EP4,8
EBF1,FLRT2,8
EBF1,JAK1,8
EBF1,HAS2,8
EBF1,JAG1,8
EBF1,SIN3A,8
EBF1,ZHX1,8
EBF1,OSR1,8
EBF1,ARHGAP12,8
EBF1,LRRC4C,8
EBF1,IRX3,8
EBF1,TSC22D3,8
EBF1,OXR1,8
EBF1,DAAM1,8
EBF1,RB1CC1,8
EBF1,TOB2,8
EBF1,ATP2B4,8
EBF1,MCC,8
EBF1,LMO2,8
EBF1,TIMP3,8
EBF1,HAND1,8
EBF1,EBF2,8
EBF1,ZNF385B,8
EBF1,CREB5,8
EBF1,PTPN13,8
EBF1,TBX15,8
EBF1,PLPP3,8
EBF1,ARID4A,8
EGR1,FOXO3,8
EGR1,GRASP,8
EGR1,ACVRL1,8
EGR1,PLCB1,8
EGR1,AQP3,8
EGR1,GFRA1,8
EGR1,CPE,8
EGR1,SLC26A5,8
EGR1,EGFLAM,8
EGR1,MKNK2,8
EGR1,RHOU,8
EGR1,TSPYL1,8
EGR1,SETD3,8
EGR1,SIDT2,8
EGR1,ACSBG1,8
EGR1,EIF4B,8
EGR1,CMTM6,8
EGR1,DNAJB6,8
EGR1,LIPA,8
EGR1,ARL6IP1,8
EGR1,BCL10,8
EGR1,PAFAH1B2,8
EGR1,SRGAP2B,8
EGR1,HTR2C,8
EGR1,CERS1,8
EGR1,CHMP1B,8
EGR1,TIPARP,8
EGR1,CNOT7,8
EGR1,RNASEK,8
EGR1,SECISBP2L,8
EGR1,HSPA6,8
EGR1,H6PD,8
EGR2,NR4A3,8
EGR2,NFKBIZ,8
EGR2,CDKN2C,8
EGR2,INTS6,8
EGR2,LSP1,8
EGR2,ETV5,8
EGR2,SOCS3,8
EGR2,PITPNC1,8
EGR2,PRNP,8
EGR2,ICA1L,8
EGR2,MAP3K14-AS1,8
EGR2,OLFML3,8
EGR2,PLEKHH2,8
EGR2,GULP1,8
EGR2,CSRNP3,8
EGR2,SCG2,8
EGR2,SLC25A25,8
EGR2,TAGAP,8
EGR2,YME1L1,8
EGR2,IGF1,8
EGR2,PLPPR5,8
EGR2,NETO2,8
EGR2,LINC00167,8
EGR2,AQP1,8
EGR3,ZNF503,8
EGR3,BNC2,8
EGR3,FOSB,8
EGR3,UGP2,8
EGR3,PHLDA2,8
EGR3,FOS,8
EGR3,SOCS3,8
EGR3,MKLN1,8
EGR3,IRX3,8
EGR3,PLK3,8
EGR3,UBALD2,8
EGR3,ATP1A1,8
EGR3,IL1B,8
EGR3,CCL5,8
EGR3,TRIM47,8
EGR3,CSRNP1,8
EGR3,RGS16,8
EGR3,IFRD1,8
ELF1,COPB1,8
ELF1,ADAMTS5,8
ELF1,MBNL1,8
ELF1,ETV1,8
ELF1,AAMP,8
ELF1,ZFP36L2,8
ELF1,TBC1D15,8
ELF1,GRP,8
ELF1,TMOD3,8
ELF1,MRPS18A,8
ELF1,TULP3,8
ELF1,PRPF40A,8
ELF1,ZNF668,8
ELF1,MYOF,8
ELF1,TRAK2,8
ELF1,NRTN,8
ELF1,TMEM109,8
ELF1,WDR25,8
ELF1,FRA10AC1,8
ELF1,DBNL,8
ELF1,WIPF1,8
ELF1,RNF139,8
ELF1,PTPRA,8
ELF1,FRAS1,8
ELF1,COMMD3,8
ELF1,CCDC127,8
ELF1,SOCS5,8
ELF1,UBE2I,8
ELF1,TBC1D9B,8
ELF1,CLDND1,8
ELF1,LURAP1L,8
ELF1,RFC1,8
ELF1,MSN,8
ELF2,DCAF8,8
ELF2,EPC1,8
ELK4,EP300,8
ELK4,BZW1,8
ELK4,ILF3,8
ELK4,ELF2,8
ELK4,DNAJB14,8
ELK4,TOB1,8
ELK4,GIGYF2,8
ELK4,GNA12,8
ELK4,DCBLD1,8
ELK4,OSBP,8
ELK4,CUX1,8
ELK4,PPM1K,8
ELK4,USP48,8
ELK4,SSH2,8
ELK4,FAM13C,8
ELK4,TBC1D16,8
ELK4,CCAR1,8
ELK4,SWAP70,8
ELK4,ARFGAP3,8
ELK4,SPTLC2,8
ELK4,TACC1,8
ELK4,ADSS,8
ELK4,IDS,8
ELK4,TRIM28,8
ELK4,BOD1L1,8
ELK4,MARCH6,8
ELK4,RYK,8
ELK4,TBC1D14,8
ESRRA,ADAMTS10,8
ESRRA,NAV1,8
ESRRA,SLC31A1,8
ESRRA,EVA1B,8
ESRRA,ZNF768,8
ESRRA,GLRX5,8
ETS1,RASSF8,8
ETS1,GOLPH3,8
ETS1,MEIS1,8
ETS1,TBC1D1,8
ETS1,HEY1,8
ETS1,SIRPA,8
ETS1,ERRFI1,8
ETS1,TMEM119,8
ETS1,CCL3,8
ETS1,SPHK1,8
ETS1,DRICH1,8
ETS1,HLA-F,8
ETS1,SPOCK2,8
ETS1,RB1CC1,8
ETS1,GPRC5A,8
ETS1,NUDT4,8
ETS1,ELOVL5,8
ETS1,YAF2,8
ETS1,ULK1,8
ETS1,SMTN,8
ETS1,WDR6,8
ETS1,FNBP4,8
ETS1,MAZ,8
ETS1,PELI1,8
ETS1,EXT1,8
ETS1,EHD2,8
ETS1,SOD2,8
ETS1,INAFM1,8
ETS1,TAOK1,8
ETS1,GTF2I,8
ETS1,ZC3H13,8
ETS1,HEYL,8
ETS1,PPTC7,8
ETS1,FAM234A,8
ETS1,ENOX2,8
ETS1,RELA,8
ETS1,DST,8
ETS1,TSPAN11,8
ETS1,PAPLN,8
ETS1,SACS,8
ETS1,NEAT1,8
ETS1,HRH2,8
ETS1,FAM118A,8
ETS1,SNX5,8
ETS1,JARID2,8
ETS1,ORAI2,8
ETS1,TEAD3,8
ETS1,MSX2,8
ETV4,CSGALNACT1,8
ETV4,MGLL,8
ETV4,MEGF10,8
ETV4,ETV1,8
ETV4,ZNF503,8
ETV4,SLC35E4,8
ETV4,SLC20A1,8
ETV4,SLAMF8,8
ETV4,HSPA9,8
ETV4,CXCL10,8
ETV4,MAB21L3,8
ETV4,TOX2,8
ETV4,GPRC5C,8
ETV7,TRIM47,8
ETV7,CD82,8
ETV7,LINC01215,8
ETV7,HAPLN3,8
EZH2,ELMSAN1,8
EZH2,SOX21,8
EZH2,TUBB2B,8
EZH2,UBN2,8
EZH2,CACNB3,8
EZH2,TRA2A,8
EZH2,SH3PXD2B,8
FOS,ECEL1,8
FOS,RUNX3,8
FOS,SLITRK2,8
FOS,CTNNB1,8
FOS,EBF1,8
FOS,RSPO3,8
FOS,ARHGAP12,8
FOS,PIAS1,8
FOS,VGLL4,8
FOS,LTC4S,8
FOS,ISM1,8
FOS,CASC15,8
FOS,RNF152,8
FOS,PAM,8
FOS,TSPAN11,8
FOS,STMN2,8
FOS,HNRNPU,8
FOS,RGS2,8
FOS,TCEAL8,8
FOS,CAMK2D,8
FOS,ENPP5,8
FOS,PDK4,8
FOS,THSD4,8
FOS,IER5,8
FOS,PRCP,8
FOS,HNMT,8
FOS,PCOLCE,8
FOS,SRSF5,8
FOS,RELN,8
FOS,MAPK6,8
FOS,ERF,8
FOS,SRGAP2C,8
FOS,TTTY14,8
FOS,SIK1,8
FOS,GSTA4,8
FOS,FGFR2,8
FOS,MKX,8
FOS,CDH8,8
FOS,KRT1,8
FOSL1,CXCL5,8
FOSL1,PLAU,8
FOSL1,ADGRE5,8
FOSL1,IVL,8
FOSL1,C6orf223,8
FOSL1,HSPD1,8
FOSL1,JMJD6,8
FOSL1,RBPMS,8
FOSL1,INHBA,8
FOSL1,MT1X,8
FOSL1,EVPL,8
FOSL1,ID1,8
FOSL1,NKAIN2,8
FOSL1,POU2F2,8
FOSL1,IL36G,8
FOSL1,C17orf49,8
FOSL1,TMEM145,8
FOSL1,KIF9,8
FOSL1,RTEL1,8
FOSL1,FPR1,8
FOSL1,GAP43,8
FOSL1,GATA2-AS1,8
FOSL1,CENPE,8
FOSL1,LHB,8
FOXB1,LINC01089,8
FOXB1,FAM49A,8
FOXB1,ZBTB16,8
FOXB1,KIAA0232,8
FOXB1,RASGEF1B,8
FOXB1,ZNF775,8
FOXB1,PLP1,8
FOXB1,POPDC2,8
FOXB1,MAMDC2,8
FOXD1,TXNIP,8
FOXD1,RASSF8-AS1,8
FOXD1,NFYB,8
FOXD1,MTSS1,8
FOXD1,CAMK2N1,8
FOXD1,FOXC2,8
FOXD1,PHF3,8
FOXD1,EMP2,8
FOXD1,DHRS3,8
FOXD1,PDE1A,8
FOXD1,MTUS1,8
FOXD1,TWIST1,8
FOXD1,PRG4,8
FOXD1,PTMA,8
FOXD1,BMP7,8
FOXK1,MED13,8
FOXK1,PPP1CB,8
FOXK1,FNDC3B,8
FOXK1,VGLL4,8
FOXK1,USF2,8
FOXN3,IRS2,8
FOXN3,KLF3,8
FOXN3,EIF5,8
FOXN3,TLE1,8
FOXN3,MDFI,8
FOXN3,MYO1C,8
FOXN3,CTDSP1,8
